timestamp,index,uuid,name,memory.used,memory.total,utilization.gpu,utilization.memory,power.draw,temperature.gpu
2026/09/24 02:29:53.207, 0, GPU-740af22d-b5b8-c3d3-63ea-bc506de7f0f7, NVIDIA GeForce RTX 4090, 20146, 24564, 88, 71, 239.05, 53
2026/09/24 02:29:53.708, 0, GPU-740af22d-b5b8-c3d3-63ea-bc506de7f0f7, NVIDIA GeForce RTX 4090, 20146, 24564, 88, 72, 227.65, 46
2026/09/24 02:29:54.208, 0, GPU-740af22d-b5b8-c3d3-63ea-bc506de7f0f7, NVIDIA GeForce RTX 4090, 20146, 24564, 88, 72, 240.54, 46
2026/09/24 02:29:54.708, 0, GPU-740af22d-b5b8-c3d3-63ea-bc506de7f0f7, NVIDIA GeForce RTX 4090, 20146, 24564, 87, 60, 236.23, 46
2026/09/24 02:29:55.208, 0, GPU-740af22d-b5b8-c3d3-63ea-bc506de7f0f7, NVIDIA GeForce RTX 4090, 20146, 24564, 87, 60, 226.34, 46
2026/09/24 02:29:55.708, 0, GPU-740af22d-b5b8-c3d3-63ea-bc506de7f0f7, NVIDIA GeForce RTX 4090, 20146, 24564, 89, 71, 235.16, 46
2026/09/24 02:29:56.209, 0, GPU-740af22d-b5b8-c3d3-63ea-bc506de7f0f7, NVIDIA GeForce RTX 4090, 20146, 24564, 89, 71, 225.45, 46
2026/09/24 02:29:56.709, 0, GPU-740af22d-b5b8-c3d3-63ea-bc506de7f0f7, NVIDIA GeForce RTX 4090, 20146, 24564, 88, 71, 221.49, 46
2026/09/24 02:29:57.209, 0, GPU-740af22d-b5b8-c3d3-63ea-bc506de7f0f7, NVIDIA GeForce RTX 4090, 20146, 24564, 88, 71, 232.23, 46
2026/09/24 02:29:57.709, 0, GPU-740af22d-b5b8-c3d3-63ea-bc506de7f0f7, NVIDIA GeForce RTX 4090, 20146, 24564, 89, 72, 226.95, 46
2026/09/24 02:29:58.209, 0, GPU-740af22d-b5b8-c3d3-63ea-bc506de7f0f7, NVIDIA GeForce RTX 4090, 20146, 24564, 89, 72, 221.87, 46
2026/09/24 02:29:58.710, 0, GPU-740af22d-b5b8-c3d3-63ea-bc506de7f0f7, NVIDIA GeForce RTX 4090, 20146, 24564, 89, 72, 235.72, 47
2026/09/24 02:29:59.210, 0, GPU-740af22d-b5b8-c3d3-63ea-bc506de7f0f7, NVIDIA GeForce RTX 4090, 20146, 24564, 89, 72, 230.91, 46
2026/09/24 02:29:59.710, 0, GPU-740af22d-b5b8-c3d3-63ea-bc506de7f0f7, NVIDIA GeForce RTX 4090, 20146, 24564, 88, 82, 233.81, 47
2026/09/24 02:30:00.210, 0, GPU-740af22d-b5b8-c3d3-63ea-bc506de7f0f7, NVIDIA GeForce RTX 4090, 20146, 24564, 88, 82, 254.70, 48
2026/09/24 02:30:00.711, 0, GPU-740af22d-b5b8-c3d3-63ea-bc506de7f0f7, NVIDIA GeForce RTX 4090, 20146, 24564, 87, 82, 261.75, 48
2026/09/24 02:30:01.211, 0, GPU-740af22d-b5b8-c3d3-63ea-bc506de7f0f7, NVIDIA GeForce RTX 4090, 20146, 24564, 87, 82, 260.77, 48
2026/09/24 02:30:01.711, 0, GPU-740af22d-b5b8-c3d3-63ea-bc506de7f0f7, NVIDIA GeForce RTX 4090, 20146, 24564, 86, 80, 260.90, 48
2026/09/24 02:30:02.211, 0, GPU-740af22d-b5b8-c3d3-63ea-bc506de7f0f7, NVIDIA GeForce RTX 4090, 20146, 24564, 86, 80, 259.88, 48
2026/09/24 02:30:02.711, 0, GPU-740af22d-b5b8-c3d3-63ea-bc506de7f0f7, NVIDIA GeForce RTX 4090, 20146, 24564, 87, 82, 260.79, 48
2026/09/24 02:30:03.212, 0, GPU-740af22d-b5b8-c3d3-63ea-bc506de7f0f7, NVIDIA GeForce RTX 4090, 20537, 24564, 87, 82, 260.43, 48
2026/09/24 02:30:03.714, 0, GPU-740af22d-b5b8-c3d3-63ea-bc506de7f0f7, NVIDIA GeForce RTX 4090, 20537, 24564, 83, 78, 257.60, 48
2026/09/24 02:30:04.214, 0, GPU-740af22d-b5b8-c3d3-63ea-bc506de7f0f7, NVIDIA GeForce RTX 4090, 20146, 24564, 83, 78, 258.41, 48
2026/09/24 02:30:04.714, 0, GPU-740af22d-b5b8-c3d3-63ea-bc506de7f0f7, NVIDIA GeForce RTX 4090, 20146, 24564, 84, 79, 258.38, 48
2026/09/24 02:30:05.214, 0, GPU-740af22d-b5b8-c3d3-63ea-bc506de7f0f7, NVIDIA GeForce RTX 4090, 20146, 24564, 84, 79, 260.16, 48
2026/09/24 02:30:05.715, 0, GPU-740af22d-b5b8-c3d3-63ea-bc506de7f0f7, NVIDIA GeForce RTX 4090, 20146, 24564, 82, 77, 260.36, 48
2026/09/24 02:30:06.215, 0, GPU-740af22d-b5b8-c3d3-63ea-bc506de7f0f7, NVIDIA GeForce RTX 4090, 20146, 24564, 82, 77, 259.66, 48
2026/09/24 02:30:06.715, 0, GPU-740af22d-b5b8-c3d3-63ea-bc506de7f0f7, NVIDIA GeForce RTX 4090, 20146, 24564, 87, 82, 259.95, 48
2026/09/24 02:30:07.216, 0, GPU-740af22d-b5b8-c3d3-63ea-bc506de7f0f7, NVIDIA GeForce RTX 4090, 20146, 24564, 87, 82, 261.79, 48
2026/09/24 02:30:07.716, 0, GPU-740af22d-b5b8-c3d3-63ea-bc506de7f0f7, NVIDIA GeForce RTX 4090, 20146, 24564, 88, 82, 261.82, 48
2026/09/24 02:30:08.216, 0, GPU-740af22d-b5b8-c3d3-63ea-bc506de7f0f7, NVIDIA GeForce RTX 4090, 20146, 24564, 88, 82, 261.39, 47
2026/09/24 02:30:08.716, 0, GPU-740af22d-b5b8-c3d3-63ea-bc506de7f0f7, NVIDIA GeForce RTX 4090, 20146, 24564, 86, 81, 261.30, 48
2026/09/24 02:30:09.217, 0, GPU-740af22d-b5b8-c3d3-63ea-bc506de7f0f7, NVIDIA GeForce RTX 4090, 20146, 24564, 86, 81, 260.38, 48
2026/09/24 02:30:09.717, 0, GPU-740af22d-b5b8-c3d3-63ea-bc506de7f0f7, NVIDIA GeForce RTX 4090, 20146, 24564, 87, 81, 260.37, 48
2026/09/24 02:30:10.217, 0, GPU-740af22d-b5b8-c3d3-63ea-bc506de7f0f7, NVIDIA GeForce RTX 4090, 20146, 24564, 87, 81, 260.29, 48
2026/09/24 02:30:10.717, 0, GPU-740af22d-b5b8-c3d3-63ea-bc506de7f0f7, NVIDIA GeForce RTX 4090, 20146, 24564, 81, 67, 260.28, 48
2026/09/24 02:30:11.217, 0, GPU-740af22d-b5b8-c3d3-63ea-bc506de7f0f7, NVIDIA GeForce RTX 4090, 20146, 24564, 81, 67, 262.84, 48
2026/09/24 02:30:11.718, 0, GPU-740af22d-b5b8-c3d3-63ea-bc506de7f0f7, NVIDIA GeForce RTX 4090, 20146, 24564, 86, 81, 264.36, 49
2026/09/24 02:30:12.218, 0, GPU-740af22d-b5b8-c3d3-63ea-bc506de7f0f7, NVIDIA GeForce RTX 4090, 20146, 24564, 86, 81, 264.17, 49
2026/09/24 02:30:12.718, 0, GPU-740af22d-b5b8-c3d3-63ea-bc506de7f0f7, NVIDIA GeForce RTX 4090, 20146, 24564, 80, 64, 265.83, 52
2026/09/24 02:30:13.218, 0, GPU-740af22d-b5b8-c3d3-63ea-bc506de7f0f7, NVIDIA GeForce RTX 4090, 20146, 24564, 80, 64, 264.00, 49
2026/09/24 02:30:13.719, 0, GPU-740af22d-b5b8-c3d3-63ea-bc506de7f0f7, NVIDIA GeForce RTX 4090, 20146, 24564, 87, 82, 265.83, 49
